record_id,language_code,language_name,script_note,source,title,pageid,paragraph_index,chars,cyrillic_ratio,vertical_mongolian_ratio,latin_ratio,url,text
067dd29344a8f2f7,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Буянт-Ухаа олон улсын нисэх буудал,5667,6,101,0.7921,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%91%D1%83%D1%8F%D0%BD%D1%82-%D0%A3%D1%85%D0%B0%D0%B0_%D0%BE%D0%BB%D0%BE%D0%BD_%D1%83%D0%BB%D1%81%D1%8B%D0%BD_%D0%BD%D0%B8%D1%81%D1%8D%D1%85_%D0%B1%D1%83%D1%83%D0%B4%D0%B0%D0%BB,"Аэро Монголиа (Баянхонгор, Эрхүү, Мөрөн, Овоот, Оюутолгой, Тавантолгой, Улаангом, Хөх хот, Чойбалсан)"
7370aea3782faabe,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Буянт-Ухаа олон улсын нисэх буудал,5667,7,159,0.7925,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%91%D1%83%D1%8F%D0%BD%D1%82-%D0%A3%D1%85%D0%B0%D0%B0_%D0%BE%D0%BB%D0%BE%D0%BD_%D1%83%D0%BB%D1%81%D1%8B%D0%BD_%D0%BD%D0%B8%D1%81%D1%8D%D1%85_%D0%B1%D1%83%D1%83%D0%B4%D0%B0%D0%BB,"МИАТ (Берлин-Тегел, Бээжин, Москва-Шереметьево, Осака-Кансай [улирлын чанартай], Сөүл-Инчон, Токио-Нарита, Токио-Ханэда [улирлын чанартай], Хонконг, Оюутолгой)"
43c57b23efed152b,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Буянт-Ухаа олон улсын нисэх буудал,5667,8,51,0.8039,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%91%D1%83%D1%8F%D0%BD%D1%82-%D0%A3%D1%85%D0%B0%D0%B0_%D0%BE%D0%BB%D0%BE%D0%BD_%D1%83%D0%BB%D1%81%D1%8B%D0%BD_%D0%BD%D0%B8%D1%81%D1%8D%D1%85_%D0%B1%D1%83%D1%83%D0%B4%D0%B0%D0%BB,"""Чингис хаан"" олон улсын нисэх буудалд агуулах бий."
1243ec82c0d1308b,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,0,171,0.6316,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,"Ламжавын Ванган (* 1920 оны 9 сарын 1-нд Завхан аймгийн Түдэвтэй суманд; † 1968 оны 7 сарын 23-нд) БНМАУ-ын Төрийн шагналт /1959/, УГЗ /1961/, жүжгийн зохиолч, найруулагч."
3a259f058977293c,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,1,554,0.8249,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,"Өөрийн үзэл бодлоо эсрэг баатрын хэлээр илэрхийлдэг аргаараа их алдартай. Хүчирхийллийн дэглэмийн үнэн нүүрийг илчилсэн сонин содон хэллэгийг түүний зохиолын эсрэг баатрууд хэлж, улмаар нийтэд түгсэн нь элбэг. ""Шатны гишгүүрийг алгасаж гишгэдэггүйн адил нийгэм алгасан хөгжих нь бүтэлгүй зүйл"" (Өглөө киноны Данзан), ""Монголчуудын дагасан улс нь Орос, шилсэн зам нь хувьсгал, 100 жилийн дараа л нэг яадаг бол?"" (Түмний нэг киноны герман геологич) гэхчилэнгийн хэллэг нь афоризм болсон. Монголын шинэ үеийн дэлгэц, тайзны урлагийн голлох төлөөлөгчийн нэг."
68b3f3e0cfe0b1d2,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,2,192,0.8125,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,"Монголын тайз дэлгэц, киноны нэрт зүтгэлтэн, төрийн шагналт, урлагийн гавьяат зүтгэлтэн, зохиолч, найруулагч Ламзавын Ванган 1920 оны есдүгээр сарын 1-нд Завхан аймгийн Түдэвтэй суманд төрсөн."
0bb22fd5615f233d,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,3,386,0.8394,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,"Ванганы өвөг дээдэс Засагт хан аймгийн Цэцэн Сартуулын хошууны уугуул ардууд. Баатад овогт Сэрээтэрийн хүү Долгоржав, Долгоржавын хүү Ламзав, Ламзавын хүү Ванган, эд бүгд гэрийн хүмүүжлээр монгол, түвд бичигт тайлагдсан. Нутгийнхныхаа хувин сав, тулга, шанагыг янзлах гээд дарх мужаан эрхэлчихдэг, хөгжим тоглож, зураг зурдаг нэлээд өндөр боловсролтойд тооцогдох хүмүүс байсан юм билээ."
846af16b28730bce,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,4,470,0.7915,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,"Аав Ламзав нь УБХ-ын гишүүн, Шүүх яамны сайд байж байгаад 1937 онд баригдсан анхны 14 хүний нэг. Ванганы ээж нас барчихаад хоёр өнчин хүүхэдтэй гээд золоор амь гарч 10 жил шоронд суусан хүн байсан. Их сайн хүн байсан юм шүү дээ. Ванган Монгол циркийг үндэслэгчдийн нэг, дүү Л.Нацагийнхаа хамт Рабфакт сурч байхад нь “эсэргүүний хүүхэд” гэж сургуулиас нь хөөж, нийслэлд ирээд гэртээ очтол өөр айл гэрт нь орсон байсан юм гэнэ лээ. Жил гаруй айл айлаар тэнэж байсан гэдэг."
38d2392e16016983,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,5,591,0.8342,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,"Тэрбээр ЗХУ-д Улаан-Үдийн монгол Рабфак, 1941 онд циркийн жүжигчдийг бэлтгэх студид суралцжээ. Эцэг баатад овогт Д.Ламжавыг нь хувьсгалын эсэргүү гэж баривчилж хэлмэгдүүлэхдээ Ванганыг “Эсэргүүний хүүхэд” хэмээн сургуулийг нь төгсгөлгүйгээр Рабфакаас эгүүлэн татаж авчирсан байна. Гэвч суралцах хүсэлдээ хөтлөгдөн ахин сургуульд явж 1946-1951 онд Москва хотноо Луначарскийн нэрэмжит театрын урлагийн дээд сургуульд суралцаж найруулагчийн мэргэжлээр төгсчээ. Суралцаж байх хугацаандаа Хятадын Хэ-Ц сонгодог бүтээл ""Цагаан үст"" эмэгтэй зэрэг дэлхийд нэрд гарсан жүжгийг найруулан тавьж байжээ."
e808a223a88a1920,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,6,253,0.8182,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,"1950-аад оны үед ""Урагшаа"" жүжгийн зохиолыг бичсэн. Л.Ванганы зохиол нь ерөнхийдөө БНМАУ-ын сэхээтэн, ажилчин ангийн амьдрал, ард түмний аз жаргалант амьдралыг үзүүлж байжээ. Түүнээс гадна хүүхэд залуучууд болон хүүхэлдэйн жүжгийг зохион туурвиж байжээ."
abed1371aab97e44,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,7,927,0.7691,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,"1941-1946 онд Улсын циркт жүжигчин, найруулагч, уран сайхны удирдагч, 1951 оноос нас бартлаа УХДТ-ын найруулагч, уран сайхны удирдагч, Соёлын яамны орлогч сайд, “Монгол кино” үйлдвэр, Улсын драмын театрын уран сайхны удирдагч зэрэг алба ажлыг тасралтгүй хашжээ. “Тожоо жолооч” /Дашнямтай хамтарч/, “Жирийн хүмүүс”, “Тамирын бэр”, “Арвайхээрийн талд”, “Эзэд”, “Худалдагчийн зүүд”, “Цагаан шилт майга бор”, “Хувиа бодогчид” зэрэг жүжиг, “Хөхөө Намжил” дууурь, “Сэрэлт”, “Түмний нэг”, “Хүний мөр” /Ч.Чимидтэй хамтарч/, “Салхины амт”, “Далайд дусал нэмэр” кино, “Эрхий Мажиг” хошин тууж, “Жож Сэрээнэн” гэхчилэн нэлээд өгүүллэг туурвин зохиожээ. Зохиол бүтээлээрээ “Урагшлах замд”, “Жирийн хүмүүс”, “Хэн хэлсэн бэ”, “Эрхий Мажиг” номууд хэвлүүлжээ. Жүжигчид, уран бүтээлчдийн хүч авьяасыг сорьж дайчилсан, үзэгчдэд юм бодуулж, шинэ сэргэг өөд хөтөлсөн зохиол, найруулсан бүтээлүүдээрээ манай тайз, дэлгэцийн урлагт шинэчлэл хийжээ."
22e087599c300e98,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,8,167,0.7964,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,"1950-1970-аад онд соёл урлагт шийдэх асуудал, зохион байгуулах ажлын ихэнхэд гол үүрэг гүйцэтгэж байсан нь хэчнээн их цар хүрээтэй ажилладаг зүтгэлтэн байсныг илтгэнэ."
566dcbb81bdc314a,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,9,42,0.7143,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,1954 он “Тожоо жолооч” А.Дашнямтай хамтран
ca231f0b30233df9,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,10,43,0.6977,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,1961 он “Арвай хээрийн талд” Арвай хээр хот
72815a28335fd0ed,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,11,43,0.6977,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,1969 он “Зам нийлэх үү” П.Хорлоотой хамтран
b40300cb81c52ebf,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,12,49,0.7143,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,1979 он “Хөхөө Намжил” Ч.Чимэдтэй хамтран бичсэн.
293939ea62347583,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,13,44,0.6818,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,1954 он “Тожоо жолооч” - А.Дашнямтай хамтран
4bcde8ec801ae491,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,14,41,0.6585,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,1963 он “Тамирын бэр” - О.Цэндтэй хамртан
947aa47e6c323c1b,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,15,68,0.6029,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,1966 он “Эзэд” 1969 он “Зам нийлэх үү” - П.Хорлоотой хамтран “Аянга”
42b0bfd8827d4bb9,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,16,44,0.7045,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,1960 он “Салхины амт” (Доржпалам найруулсан)
e0e1018caada50e1,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,17,77,0.7403,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,"БНМАУ-ын Төрийн шагнал (1961 он) - Эмч нар, Урагшлах замд жүжгийн зохиолоороо"
0d7deffa7011f2cf,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,18,88,0.7841,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,Монголын Зохиолчдын Эвлэлийн шагнал (1968 он) - Эрхий мажиг тууж болон хошин өгүүллэгүүд
dee80243660a52c5,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,19,41,0.878,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,болон бусад медалиудаар шагнагдаж байжээ.
522299f8161ee848,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,20,119,0.8403,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,"Ардын Их Хурлын депутатаар болон МҮЭ-ийн Төв зөвлөлийн гишүүн, МЗЭ-ийн хорооны нарийн бичгийн даргаар сонгогдож байжээ."
014adf0dba9bba60,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Ламжавын Ванган,4375,21,97,0.7938,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BC%D0%B6%D0%B0%D0%B2%D1%8B%D0%BD_%D0%92%D0%B0%D0%BD%D0%B3%D0%B0%D0%BD,Түүний төрсөн дүү нь БНМАУ-ын Ардын Жүжигчин циркчин Л.Нацаг юм. Мөн МУГЖ Ч.Алтан-Өлзийн үеэл ах.
5be11bb7b2dd7e55,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Шарынгол сум,6260,0,116,0.8276,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%A8%D0%B0%D1%80%D1%8B%D0%BD%D0%B3%D0%BE%D0%BB_%D1%81%D1%83%D0%BC,Шарынгол нь Дархан-Уул аймгийн сум юм. Шарын гол нь Шивэрт гэдэг байгалийн үзэсгэлэнт хөндийтэй. Алтны уурхай ихтэй.
a2ced5a0aa781775,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Шарынгол сум,6260,1,216,0.838,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%A8%D0%B0%D1%80%D1%8B%D0%BD%D0%B3%D0%BE%D0%BB_%D1%81%D1%83%D0%BC,Шарын голын уурхай нь дэлхийд хамгийн анхны хөлдөөх аргаар ил уурхайн журмаар ашиглалт явуулсан нүүрсний уурхай бөгөөд мөн 70 сая жилийн өмнө амьдарч байсан үлэг гүрвэлийн үеийн савагт хирсний олдвор олдсон нутаг юм.
1bf35d9a4c4fcf69,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Шарынгол сум,6260,2,528,0.7708,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%A8%D0%B0%D1%80%D1%8B%D0%BD%D0%B3%D0%BE%D0%BB_%D1%81%D1%83%D0%BC,"Монгол, Зөвлөлтийн геологичид 1960-аад оны эхээр Шарын голын атар зэлүүд нутагт сайн чанарын хүрэн нүүрсний том орд нээн илрүүлжээ. Тэнд жилд 1-1,2 сая тонн нүүрс олборлох хүчин чадалтай нүүрсний ил уурхай 1963-1965 онд ЗХУ-ын тусламжтай ашиглалтад оруулжээ. Анхны ерөнхийлөгч П. Очирбат Шарын голын уурхайн анхны ерөнхий инженер юм. БНМАУ-ын Ардын их хурлын Тэргүүлэгчдийн 1979 оны 1 сарын 29-ны зарлигаар Шарын голыг орон нутгийн хот болгожээ. Шарын гол нь хуучны 5 давхар барилга 16 ш, 2 давхар бранкан байшин олонтой сум юм."
ca3f9852b9f0ffc1,mn,蒙古语,mn.wikipedia.org 主要为西里尔蒙古文，非传统竖排蒙古文,wikipedia_api,Шарынгол сум,6260,3,206,0.8252,0.0,0.0,https://mn.wikipedia.org/wiki/%D0%A8%D0%B0%D1%80%D1%8B%D0%BD%D0%B3%D0%BE%D0%BB_%D1%81%D1%83%D0%BC,"Шарын гол хот нь монгол арван жилийн сургууль, дөрвөн жилийн бага сургууль, найман жилийн сургуультай, мөн орос найман жилийн 2 сургуультай, соёл спорт урлагийн өлгий, олон үндэстний найрамдалын хот байсан."
